# wabt-ts corpus output baseline
# files=421 totalBytes=1961204
# columns: file <tab> wasmBytes <tab> sha256-16(wasm) <tab> sha256-16(wasm2wat FOLDED) <tab> sha256-16(wasm2wat LINEAR)
27_text-templates.wat	6498	b8373e2f0bf69ff8	ed4a71238108e31c	c2ddaa8087bbd1d7
27_url-parsing.wat	7628	3b8d8609138ad2c7	bf0f25d5dd221473	f08e708a35d5fe46
28_ArrayJoin.wat	6369	0bbfb7401a37d2c1	c525ea76c6e8a0e6	c5c8ecd861f979a9
28_ArrayMutationsAndSort.wat	6788	acdb3deb13b365d5	5cc9cf8982fa01a1	c8cc867b6acfb0d6
28_ArrayPredicatesAndAt.wat	5850	5531a6a2de08f5ad	d2ca864de11351f9	84765661a6277bce
28_ExtendedArrayMethods.wat	8925	d34e8b87beec7e01	7a85affe904e5ca3	f7ff7fe765d6a7b7
28_maps.wat	9091	939dc5cd470283cc	aeaa5ad5e23d2170	6c8f5f624e0600e9
28_slices.wat	8855	5bf38563088c691d	0dcbf17e888de716	8b349bfbeb3c03ad
29_ClassEnhancements.wat	6382	b6b3d89a927a994d	c21a77947fa61083	08915395fb9c18d7
29_ClassEnhancementsCombined.wat	6558	a242683334b834df	efc68d810f1e6245	6a2735c7894ff0d5
29_GettersAndSetters.wat	5330	ed6d60c3b867fb9c	8bebaeebe64919fd	ea3b78086836cf19
29_GettersSetters.wat	5234	9c9e5be9a36fd10b	c52a0ce13324a45b	80a3ede4988d00c9
29_StaticFields.wat	4927	aa6f1d128230544a	440ce3a6e835bd00	7e237001327d881f
29_StaticFieldsAndGlobals.wat	5114	a81efa9261266546	4a22174163e5b7a3	7615e4b9f4971c65
29_StringEnumDispatch.wat	2370	3e1a131466d2a600	3a5c1255ecdfd098	cd95bc693366bcb9
29_StringEnums.wat	5829	924e8e9e692530d1	9ce86b6fefc9c4cc	f0790115ce09b7e0
30_InterfaceInheritance.wat	5718	48d0c1b12c143036	aeba6bddfff4e1ef	2913087495ffcbbf
30_InterfaceInheritanceExtends.wat	4573	b97927d706fa7523	86d8162f75c6c97c	85cfc3f8e2baac71
30_Namespace.wat	5063	a363fda694de864e	162074e6b228cfa0	0c164822c8cfcae3
30_NamespaceAdvanced.wat	5910	29ae274b2eda7369	52d5c45e91e8edc3	8d7062134ed71241
30_NamespaceConstAndFunction.wat	4591	b84e7888ff7d16a7	6fc9ea7e8be6d591	d33a77a1194423e8
30_NamespaceInternalRefs.wat	5414	d691506003e1b6ca	2b35c6c7ce676286	1feae59c85ecf9e9
